timestamp,venue,instant_dBA,LAeq_10s,LAeq_6min,light,projected_6min,timeToLimit_s,peakC_dB,violation,overload,yellow_limit,red_limit
2026-06-05T01:28:48.503-04:00,Fountain Square,84.6,83.3,85.0,green,84.7,,95.86,0,0,92,98
2026-06-05T01:28:49.519-04:00,Fountain Square,80.5,83.4,85.0,green,84.7,,94.79,0,0,92,98
2026-06-05T01:28:50.538-04:00,Fountain Square,84.8,83.8,85.0,green,84.8,,95.25,0,0,92,98
2026-06-05T01:28:51.555-04:00,Fountain Square,90.0,84.1,85.0,green,84.8,,105.58,0,0,92,98
2026-06-05T01:28:52.566-04:00,Fountain Square,83.4,84.2,85.0,green,84.9,,93.13,0,0,92,98
2026-06-05T01:28:53.583-04:00,Fountain Square,86.3,84.6,85.0,green,84.9,,98.86,0,0,92,98
2026-06-05T01:28:54.600-04:00,Fountain Square,83.4,84.7,85.0,green,85.0,,98.0,0,0,92,98
2026-06-05T01:28:55.616-04:00,Fountain Square,84.2,84.8,85.0,green,85.0,,94.82,0,0,92,98
2026-06-05T01:28:56.634-04:00,Fountain Square,85.0,85.1,85.0,green,85.0,,97.84,0,0,92,98
2026-06-05T01:28:57.651-04:00,Fountain Square,85.1,85.3,85.0,green,85.1,,97.88,0,0,92,98
2026-06-05T01:28:58.668-04:00,Fountain Square,84.4,85.4,85.0,green,85.1,,96.33,0,0,92,98
2026-06-05T01:28:59.685-04:00,Fountain Square,85.0,85.5,85.0,green,85.1,,96.48,0,0,92,98
2026-06-05T01:29:00.701-04:00,Fountain Square,88.3,85.8,85.1,green,85.2,,99.09,0,0,92,98
2026-06-05T01:29:01.718-04:00,Fountain Square,83.0,85.9,85.1,green,85.2,,94.84,0,0,92,98
2026-06-05T01:29:02.732-04:00,Fountain Square,87.6,86.1,85.1,green,85.3,,100.6,0,0,92,98
2026-06-05T01:29:03.749-04:00,Fountain Square,86.6,86.3,85.1,green,85.3,,96.21,0,0,92,98
2026-06-05T01:29:04.767-04:00,Fountain Square,87.3,86.5,85.1,green,85.4,,100.62,0,0,92,98
2026-06-05T01:29:05.782-04:00,Fountain Square,86.8,86.6,85.1,green,85.4,,97.04,0,0,92,98
2026-06-05T01:29:06.799-04:00,Fountain Square,88.2,86.8,85.2,green,85.5,,100.8,0,0,92,98
2026-06-05T01:29:07.816-04:00,Fountain Square,85.6,87.0,85.2,green,85.5,,95.56,0,0,92,98
2026-06-05T01:29:08.835-04:00,Fountain Square,87.6,87.2,85.2,green,85.6,,99.22,0,0,92,98
2026-06-05T01:29:09.851-04:00,Fountain Square,90.2,87.3,85.2,green,85.6,,105.4,0,0,92,98
2026-06-05T01:29:10.865-04:00,Fountain Square,87.5,87.4,85.2,green,85.7,,101.7,0,0,92,98
2026-06-05T01:29:11.883-04:00,Fountain Square,83.7,87.5,85.2,green,85.7,,96.64,0,0,92,98
2026-06-05T01:29:12.900-04:00,Fountain Square,84.3,87.5,85.2,green,85.7,,99.36,0,0,92,98
2026-06-05T01:29:13.915-04:00,Fountain Square,89.4,87.6,85.3,green,85.7,,99.85,0,0,92,98
2026-06-05T01:29:14.932-04:00,Fountain Square,89.2,87.6,85.3,green,85.8,,99.78,0,0,92,98
2026-06-05T01:29:15.948-04:00,Fountain Square,86.7,87.7,85.3,green,85.8,,100.99,0,0,92,98
2026-06-05T01:29:16.963-04:00,Fountain Square,88.1,87.6,85.3,green,85.8,,99.82,0,0,92,98
2026-06-05T01:29:17.980-04:00,Fountain Square,88.6,87.5,85.3,green,85.8,,102.63,0,0,92,98
2026-06-05T01:29:18.998-04:00,Fountain Square,87.5,87.5,85.3,green,85.8,,101.44,0,0,92,98
2026-06-05T01:29:20.016-04:00,Fountain Square,87.7,87.3,85.3,green,85.7,,99.09,0,0,92,98
2026-06-05T01:29:21.035-04:00,Fountain Square,86.2,87.3,85.3,green,85.7,,99.62,0,0,92,98
2026-06-05T01:29:22.052-04:00,Fountain Square,83.8,87.2,85.3,green,85.7,,99.31,0,0,92,98
2026-06-05T01:29:23.069-04:00,Fountain Square,87.2,87.1,85.4,green,85.7,,99.1,0,0,92,98
2026-06-05T01:29:24.088-04:00,Fountain Square,84.8,86.9,85.4,green,85.6,,98.08,0,0,92,98
2026-06-05T01:29:25.107-04:00,Fountain Square,80.7,86.5,85.4,green,85.6,,92.58,0,0,92,98
2026-06-05T01:29:26.121-04:00,Fountain Square,84.5,86.5,85.4,green,85.6,,94.96,0,0,92,98
2026-06-05T01:29:27.137-04:00,Fountain Square,86.6,86.2,85.4,green,85.5,,97.33,0,0,92,98
2026-06-05T01:29:28.154-04:00,Fountain Square,81.6,86.1,85.4,green,85.5,,92.73,0,0,92,98
2026-06-05T01:29:29.168-04:00,Fountain Square,86.7,85.7,85.3,green,85.4,,97.77,0,0,92,98
2026-06-05T01:29:30.187-04:00,Fountain Square,80.2,85.6,85.3,green,85.4,,90.68,0,0,92,98
2026-06-05T01:29:31.204-04:00,Fountain Square,79.3,85.2,85.3,green,85.3,,89.67,0,0,92,98
2026-06-05T01:29:32.218-04:00,Fountain Square,80.5,84.9,85.3,green,85.3,,91.4,0,0,92,98
2026-06-05T01:29:33.235-04:00,Fountain Square,84.2,84.6,85.3,green,85.2,,98.34,0,0,92,98
2026-06-05T01:29:34.252-04:00,Fountain Square,82.1,84.5,85.3,green,85.2,,92.75,0,0,92,98
2026-06-05T01:29:35.266-04:00,Fountain Square,85.4,84.2,85.3,green,85.1,,95.42,0,0,92,98
2026-06-05T01:29:36.283-04:00,Fountain Square,85.7,83.8,85.3,green,85.1,,101.49,0,0,92,98
2026-06-05T01:29:37.297-04:00,Fountain Square,79.9,83.3,85.3,green,85.0,,89.47,0,0,92,98
2026-06-05T01:29:38.314-04:00,Fountain Square,83.9,83.2,85.3,green,85.0,,93.96,0,0,92,98
2026-06-05T01:29:39.329-04:00,Fountain Square,79.9,82.9,85.2,green,84.9,,88.76,0,0,92,98
2026-06-05T01:29:40.346-04:00,Fountain Square,80.1,82.7,85.2,green,84.9,,94.2,0,0,92,98
2026-06-05T01:29:41.363-04:00,Fountain Square,81.8,82.5,85.2,green,84.9,,96.47,0,0,92,98
2026-06-05T01:29:42.378-04:00,Fountain Square,81.4,82.4,85.2,green,84.8,,90.82,0,0,92,98
2026-06-05T01:29:43.393-04:00,Fountain Square,78.1,82.3,85.2,green,84.8,,92.74,0,0,92,98
2026-06-05T01:29:44.409-04:00,Fountain Square,80.0,82.1,85.2,green,84.8,,91.12,0,0,92,98
2026-06-05T01:29:45.425-04:00,Fountain Square,81.5,82.0,85.1,green,84.7,,96.03,0,0,92,98
2026-06-05T01:29:46.443-04:00,Fountain Square,79.2,81.9,85.1,green,84.7,,92.85,0,0,92,98
2026-06-05T01:29:47.457-04:00,Fountain Square,78.7,81.7,85.1,green,84.7,,93.0,0,0,92,98
2026-06-05T01:29:48.472-04:00,Fountain Square,78.5,81.6,85.1,green,84.7,,90.28,0,0,92,98
2026-06-05T01:29:49.489-04:00,Fountain Square,81.4,81.7,85.1,green,84.6,,91.58,0,0,92,98
2026-06-05T01:29:50.506-04:00,Fountain Square,81.9,81.5,85.0,green,84.6,,93.91,0,0,92,98
2026-06-05T01:29:51.522-04:00,Fountain Square,79.2,81.5,85.0,green,84.6,,91.38,0,0,92,98
2026-06-05T01:29:52.539-04:00,Fountain Square,80.2,81.3,85.0,green,84.6,,93.05,0,0,92,98
2026-06-05T01:29:53.553-04:00,Fountain Square,78.1,81.1,85.0,green,84.5,,93.06,0,0,92,98
2026-06-05T01:29:54.569-04:00,Fountain Square,83.3,81.1,85.0,green,84.5,,93.96,0,0,92,98
2026-06-05T01:29:55.586-04:00,Fountain Square,82.4,81.0,85.0,green,84.5,,98.3,0,0,92,98
2026-06-05T01:29:56.604-04:00,Fountain Square,86.3,81.1,85.0,green,84.5,,97.89,0,0,92,98
2026-06-05T01:29:57.620-04:00,Fountain Square,82.6,81.3,85.0,green,84.5,,98.04,0,0,92,98
2026-06-05T01:29:58.635-04:00,Fountain Square,80.9,81.4,84.9,green,84.5,,92.01,0,0,92,98
2026-06-05T01:29:59.650-04:00,Fountain Square,78.8,81.5,84.9,green,84.5,,89.49,0,0,92,98
2026-06-05T01:30:00.664-04:00,Fountain Square,78.8,81.6,84.9,green,84.5,,93.41,0,0,92,98
2026-06-05T01:30:01.681-04:00,Fountain Square,80.2,81.8,84.9,green,84.5,,89.14,0,0,92,98
2026-06-05T01:30:02.697-04:00,Fountain Square,85.0,81.9,84.9,green,84.5,,96.31,0,0,92,98
2026-06-05T01:30:03.714-04:00,Fountain Square,81.2,82.2,84.9,green,84.5,,93.58,0,0,92,98
2026-06-05T01:30:04.732-04:00,Fountain Square,82.7,82.4,84.9,green,84.6,,93.39,0,0,92,98
2026-06-05T01:30:05.747-04:00,Fountain Square,83.7,82.7,84.9,green,84.6,,97.26,0,0,92,98
2026-06-05T01:30:06.764-04:00,Fountain Square,83.5,82.5,84.9,green,84.6,,95.1,0,0,92,98
2026-06-05T01:30:07.781-04:00,Fountain Square,83.9,82.6,84.9,green,84.6,,98.7,0,0,92,98
2026-06-05T01:30:08.798-04:00,Fountain Square,86.5,82.8,84.9,green,84.6,,100.02,0,0,92,98
2026-06-05T01:30:09.811-04:00,Fountain Square,86.8,83.0,84.9,green,84.6,,98.29,0,0,92,98
2026-06-05T01:30:10.829-04:00,Fountain Square,83.5,83.2,84.9,green,84.7,,95.0,0,0,92,98
2026-06-05T01:30:11.847-04:00,Fountain Square,85.7,83.5,84.9,green,84.7,,98.28,0,0,92,98
2026-06-05T01:30:12.859-04:00,Fountain Square,87.7,83.9,84.9,green,84.8,,99.42,0,0,92,98
2026-06-05T01:30:13.872-04:00,Fountain Square,83.3,84.1,84.9,green,84.8,,97.45,0,0,92,98
2026-06-05T01:30:14.889-04:00,Fountain Square,87.6,84.3,84.9,green,84.8,,100.79,0,0,92,98
2026-06-05T01:30:15.908-04:00,Fountain Square,86.3,84.7,84.9,green,84.9,,100.77,0,0,92,98
2026-06-05T01:30:16.925-04:00,Fountain Square,84.4,84.9,84.9,green,84.9,,98.61,0,0,92,98
2026-06-05T01:30:17.939-04:00,Fountain Square,83.3,85.1,85.0,green,85.0,,96.46,0,0,92,98
2026-06-05T01:30:18.956-04:00,Fountain Square,86.7,85.2,85.0,green,85.0,,97.27,0,0,92,98
2026-06-05T01:30:19.971-04:00,Fountain Square,83.3,85.3,85.0,green,85.0,,93.4,0,0,92,98
2026-06-05T01:30:20.989-04:00,Fountain Square,84.7,85.6,85.0,green,85.1,,98.12,0,0,92,98
2026-06-05T01:30:22.006-04:00,Fountain Square,88.9,85.8,85.0,green,85.1,,100.04,0,0,92,98
2026-06-05T01:30:23.022-04:00,Fountain Square,88.1,86.1,85.0,green,85.2,,102.16,0,0,92,98
2026-06-05T01:30:24.038-04:00,Fountain Square,83.8,86.4,85.0,green,85.3,,95.48,0,0,92,98
2026-06-05T01:30:25.054-04:00,Fountain Square,88.5,86.5,85.0,green,85.3,,98.39,0,0,92,98
2026-06-05T01:30:26.069-04:00,Fountain Square,90.2,86.5,85.1,green,85.3,,104.31,0,0,92,98
2026-06-05T01:30:27.087-04:00,Fountain Square,87.3,87.0,85.1,green,85.5,,99.01,0,0,92,98
2026-06-05T01:30:28.104-04:00,Fountain Square,87.7,87.3,85.1,green,85.6,,97.79,0,0,92,98
2026-06-05T01:30:29.118-04:00,Fountain Square,86.7,87.4,85.1,green,85.6,,99.88,0,0,92,98
2026-06-05T01:30:30.137-04:00,Fountain Square,92.9,87.7,85.1,green,85.7,,107.34,0,0,92,98
2026-06-05T01:30:31.152-04:00,Fountain Square,91.0,87.9,85.2,green,85.7,,103.02,0,0,92,98
2026-06-05T01:30:32.169-04:00,Fountain Square,87.2,87.9,85.2,green,85.8,,98.54,0,0,92,98
2026-06-05T01:30:33.188-04:00,Fountain Square,88.3,88.0,85.2,green,85.8,,99.74,0,0,92,98
2026-06-05T01:30:34.202-04:00,Fountain Square,89.6,88.0,85.2,green,85.8,,100.37,0,0,92,98
2026-06-05T01:30:35.221-04:00,Fountain Square,88.0,88.1,85.2,green,85.9,,98.98,0,0,92,98
2026-06-05T01:30:36.239-04:00,Fountain Square,89.7,87.9,85.3,green,85.8,,104.65,0,0,92,98
2026-06-05T01:30:37.256-04:00,Fountain Square,85.1,87.9,85.3,green,85.8,,101.3,0,0,92,98
2026-06-05T01:30:38.274-04:00,Fountain Square,87.7,87.9,85.3,green,85.8,,101.56,0,0,92,98
2026-06-05T01:30:39.291-04:00,Fountain Square,85.0,87.9,85.3,green,85.9,,97.88,0,0,92,98
2026-06-05T01:30:40.306-04:00,Fountain Square,83.1,87.7,85.3,green,85.8,,94.57,0,0,92,98
2026-06-05T01:30:41.323-04:00,Fountain Square,83.8,87.6,85.3,green,85.8,,100.19,0,0,92,98
2026-06-05T01:30:42.338-04:00,Fountain Square,86.7,87.3,85.3,green,85.7,,97.64,0,0,92,98
2026-06-05T01:30:43.347-04:00,Fountain Square,86.4,87.2,85.3,green,85.7,,99.02,0,0,92,98
2026-06-05T01:30:44.363-04:00,Fountain Square,90.6,87.0,85.3,green,85.7,,103.93,0,0,92,98
2026-06-05T01:30:45.380-04:00,Fountain Square,87.9,86.8,85.3,green,85.6,,98.45,0,0,92,98
2026-06-05T01:30:46.398-04:00,Fountain Square,80.1,86.7,85.3,green,85.6,,90.29,0,0,92,98
2026-06-05T01:30:47.414-04:00,Fountain Square,87.9,86.5,85.3,green,85.6,,103.1,0,0,92,98
2026-06-05T01:30:48.430-04:00,Fountain Square,84.0,86.3,85.3,green,85.5,,95.98,0,0,92,98
2026-06-05T01:30:49.444-04:00,Fountain Square,82.1,85.8,85.3,green,85.4,,94.77,0,0,92,98
2026-06-05T01:30:50.462-04:00,Fountain Square,84.7,85.8,85.3,green,85.4,,96.94,0,0,92,98
2026-06-05T01:30:51.479-04:00,Fountain Square,84.1,85.7,85.3,green,85.4,,94.4,0,0,92,98
2026-06-05T01:30:52.497-04:00,Fountain Square,82.2,85.5,85.3,green,85.3,,92.8,0,0,92,98
2026-06-05T01:30:53.514-04:00,Fountain Square,85.1,85.3,85.3,green,85.3,,97.43,0,0,92,98
2026-06-05T01:30:54.530-04:00,Fountain Square,83.4,85.0,85.3,green,85.2,,93.95,0,0,92,98
2026-06-05T01:30:55.546-04:00,Fountain Square,81.9,84.8,85.3,green,85.2,,92.92,0,0,92,98
2026-06-05T01:30:56.562-04:00,Fountain Square,80.7,84.5,85.3,green,85.1,,93.02,0,0,92,98
2026-06-05T01:30:57.581-04:00,Fountain Square,83.7,84.2,85.3,green,85.1,,98.22,0,0,92,98
2026-06-05T01:30:58.599-04:00,Fountain Square,79.7,83.8,85.2,green,85.0,,88.8,0,0,92,98
2026-06-05T01:30:59.616-04:00,Fountain Square,80.9,83.8,85.2,green,85.0,,95.34,0,0,92,98
2026-06-05T01:31:00.631-04:00,Fountain Square,81.5,83.5,85.2,green,85.0,,93.07,0,0,92,98
2026-06-05T01:31:01.649-04:00,Fountain Square,80.3,83.1,85.2,green,84.9,,90.78,0,0,92,98
2026-06-05T01:31:02.665-04:00,Fountain Square,79.3,82.8,85.2,green,84.8,,94.81,0,0,92,98
2026-06-05T01:31:03.678-04:00,Fountain Square,80.2,82.6,85.1,green,84.8,,89.45,0,0,92,98
2026-06-05T01:31:04.695-04:00,Fountain Square,78.7,82.3,85.1,green,84.8,,87.31,0,0,92,98
2026-06-05T01:31:05.710-04:00,Fountain Square,81.3,82.0,85.1,green,84.7,,96.24,0,0,92,98
2026-06-05T01:31:06.729-04:00,Fountain Square,82.1,81.9,85.1,green,84.7,,93.49,0,0,92,98
2026-06-05T01:31:07.747-04:00,Fountain Square,85.2,81.6,85.1,green,84.7,,97.03,0,0,92,98
2026-06-05T01:31:08.763-04:00,Fountain Square,78.6,81.5,85.1,green,84.6,,88.25,0,0,92,98
2026-06-05T01:31:09.776-04:00,Fountain Square,83.7,81.2,85.1,green,84.6,,94.25,0,0,92,98
2026-06-05T01:31:10.794-04:00,Fountain Square,82.2,81.2,85.0,green,84.6,,97.48,0,0,92,98
2026-06-05T01:31:11.811-04:00,Fountain Square,81.8,81.1,85.0,green,84.6,,96.79,0,0,92,98
2026-06-05T01:31:12.828-04:00,Fountain Square,81.4,81.2,85.0,green,84.5,,93.83,0,0,92,98
2026-06-05T01:31:13.847-04:00,Fountain Square,79.2,81.3,85.0,green,84.5,,90.16,0,0,92,98
2026-06-05T01:31:14.865-04:00,Fountain Square,81.2,81.3,84.9,green,84.5,,90.59,0,0,92,98
2026-06-05T01:31:15.877-04:00,Fountain Square,77.1,81.3,84.9,green,84.5,,87.92,0,0,92,98
2026-06-05T01:31:16.894-04:00,Fountain Square,82.0,81.3,84.9,green,84.5,,98.02,0,0,92,98
2026-06-05T01:31:17.913-04:00,Fountain Square,79.4,81.3,84.9,green,84.5,,90.13,0,0,92,98
2026-06-05T01:31:18.931-04:00,Fountain Square,83.0,81.3,84.9,green,84.5,,96.26,0,0,92,98
2026-06-05T01:31:19.945-04:00,Fountain Square,79.2,81.4,84.9,green,84.5,,91.39,0,0,92,98
2026-06-05T01:31:20.961-04:00,Fountain Square,83.6,81.5,84.9,green,84.5,,98.94,0,0,92,98
2026-06-05T01:31:21.978-04:00,Fountain Square,83.3,81.5,84.9,green,84.5,,93.56,0,0,92,98
2026-06-05T01:31:22.995-04:00,Fountain Square,82.0,81.5,84.9,green,84.5,,91.74,0,0,92,98
2026-06-05T01:31:24.012-04:00,Fountain Square,84.2,81.6,84.9,green,84.5,,96.4,0,0,92,98
2026-06-05T01:31:25.028-04:00,Fountain Square,83.3,81.8,84.9,green,84.5,,95.81,0,0,92,98
2026-06-05T01:31:26.042-04:00,Fountain Square,83.6,81.9,84.9,green,84.5,,98.07,0,0,92,98
2026-06-05T01:31:27.058-04:00,Fountain Square,80.2,82.1,84.9,green,84.5,,90.92,0,0,92,98
2026-06-05T01:31:28.072-04:00,Fountain Square,86.8,82.4,84.9,green,84.5,,101.88,0,0,92,98
2026-06-05T01:31:29.086-04:00,Fountain Square,83.8,82.5,84.9,green,84.5,,95.22,0,0,92,98
2026-06-05T01:31:30.099-04:00,Fountain Square,88.3,83.1,84.9,green,84.6,,100.53,0,0,92,98
2026-06-05T01:31:31.118-04:00,Fountain Square,86.4,83.3,84.9,green,84.6,,97.95,0,0,92,98
2026-06-05T01:31:32.134-04:00,Fountain Square,86.5,83.5,84.9,green,84.7,,100.92,0,0,92,98
2026-06-05T01:31:33.150-04:00,Fountain Square,83.1,83.8,84.9,green,84.7,,95.32,0,0,92,98
2026-06-05T01:31:34.168-04:00,Fountain Square,85.2,84.1,84.9,green,84.8,,100.27,0,0,92,98
2026-06-05T01:31:35.186-04:00,Fountain Square,85.5,84.2,84.9,green,84.8,,97.45,0,0,92,98
2026-06-05T01:31:36.205-04:00,Fountain Square,84.2,84.4,84.9,green,84.8,,96.85,0,0,92,98
2026-06-05T01:31:37.223-04:00,Fountain Square,84.9,84.7,84.9,green,84.9,,96.72,0,0,92,98
2026-06-05T01:31:38.240-04:00,Fountain Square,88.8,85.0,84.9,green,84.9,,98.81,0,0,92,98
2026-06-05T01:31:39.256-04:00,Fountain Square,82.3,85.2,84.9,green,85.0,,95.5,0,0,92,98
2026-06-05T01:31:40.274-04:00,Fountain Square,85.2,85.2,84.9,green,85.0,,99.58,0,0,92,98
2026-06-05T01:31:41.292-04:00,Fountain Square,88.9,85.4,84.9,green,85.0,,104.19,0,0,92,98
2026-06-05T01:31:42.307-04:00,Fountain Square,85.3,85.5,84.9,green,85.0,,98.55,0,0,92,98
2026-06-05T01:31:43.326-04:00,Fountain Square,87.5,85.8,85.0,green,85.1,,101.95,0,0,92,98
2026-06-05T01:31:44.342-04:00,Fountain Square,87.1,86.0,85.0,green,85.2,,98.73,0,0,92,98
2026-06-05T01:31:45.357-04:00,Fountain Square,86.8,86.0,85.0,green,85.2,,102.0,0,0,92,98
2026-06-05T01:31:46.373-04:00,Fountain Square,83.5,86.2,85.0,green,85.2,,97.15,0,0,92,98
2026-06-05T01:31:47.390-04:00,Fountain Square,86.7,86.4,85.0,green,85.3,,100.55,0,0,92,98
2026-06-05T01:31:48.406-04:00,Fountain Square,86.6,86.4,85.0,green,85.3,,101.02,0,0,92,98
2026-06-05T01:31:49.423-04:00,Fountain Square,86.2,86.6,85.0,green,85.4,,101.13,0,0,92,98
2026-06-05T01:31:50.441-04:00,Fountain Square,85.9,86.8,85.1,green,85.4,,96.98,0,0,92,98
2026-06-05T01:31:51.460-04:00,Fountain Square,85.8,86.8,85.1,green,85.4,,98.32,0,0,92,98
2026-06-05T01:31:52.476-04:00,Fountain Square,85.3,87.1,85.1,green,85.5,,97.48,0,0,92,98
2026-06-05T01:31:53.489-04:00,Fountain Square,87.4,87.3,85.1,green,85.6,,99.98,0,0,92,98
2026-06-05T01:31:54.506-04:00,Fountain Square,86.5,87.5,85.1,green,85.6,,96.37,0,0,92,98
2026-06-05T01:31:55.523-04:00,Fountain Square,93.2,87.9,85.2,green,85.8,,106.78,0,0,92,98
2026-06-05T01:31:56.537-04:00,Fountain Square,90.2,88.0,85.2,green,85.8,,101.63,0,0,92,98
2026-06-05T01:31:57.552-04:00,Fountain Square,85.4,88.1,85.2,green,85.8,,97.03,0,0,92,98
2026-06-05T01:31:58.571-04:00,Fountain Square,86.9,88.3,85.2,green,85.9,,99.18,0,0,92,98
2026-06-05T01:31:59.589-04:00,Fountain Square,86.8,88.3,85.2,green,85.9,,100.89,0,0,92,98
2026-06-05T01:32:00.601-04:00,Fountain Square,87.6,88.3,85.3,green,85.9,,101.2,0,0,92,98
2026-06-05T01:32:01.615-04:00,Fountain Square,88.4,88.3,85.3,green,85.9,,98.72,0,0,92,98
2026-06-05T01:32:02.630-04:00,Fountain Square,87.8,88.1,85.3,green,85.9,,101.45,0,0,92,98
2026-06-05T01:32:03.647-04:00,Fountain Square,85.9,88.0,85.3,green,85.9,,100.02,0,0,92,98
2026-06-05T01:32:04.664-04:00,Fountain Square,86.0,87.9,85.3,green,85.8,,96.27,0,0,92,98
2026-06-05T01:32:05.680-04:00,Fountain Square,83.2,87.5,85.3,green,85.8,,96.19,0,0,92,98
2026-06-05T01:32:06.695-04:00,Fountain Square,87.7,87.3,85.3,green,85.7,,99.2,0,0,92,98
2026-06-05T01:32:07.709-04:00,Fountain Square,83.8,87.1,85.3,green,85.7,,93.84,0,0,92,98
2026-06-05T01:32:08.728-04:00,Fountain Square,83.7,86.6,85.3,green,85.5,,95.3,0,0,92,98
2026-06-05T01:32:09.745-04:00,Fountain Square,83.6,86.5,85.3,green,85.5,,97.18,0,0,92,98
2026-06-05T01:32:10.762-04:00,Fountain Square,84.8,86.2,85.3,green,85.5,,93.64,0,0,92,98
2026-06-05T01:32:11.778-04:00,Fountain Square,84.4,86.0,85.3,green,85.4,,95.3,0,0,92,98
2026-06-05T01:32:12.796-04:00,Fountain Square,82.3,85.8,85.3,green,85.4,,97.01,0,0,92,98
2026-06-05T01:32:13.810-04:00,Fountain Square,85.8,85.4,85.3,green,85.3,,98.9,0,0,92,98
2026-06-05T01:32:14.828-04:00,Fountain Square,83.6,85.2,85.3,green,85.3,,99.29,0,0,92,98
2026-06-05T01:32:15.843-04:00,Fountain Square,85.1,84.9,85.3,green,85.2,,98.67,0,0,92,98
2026-06-05T01:32:16.860-04:00,Fountain Square,84.4,84.7,85.3,green,85.2,,97.63,0,0,92,98
2026-06-05T01:32:17.876-04:00,Fountain Square,84.0,84.5,85.2,green,85.1,,97.08,0,0,92,98
2026-06-05T01:32:18.894-04:00,Fountain Square,80.9,84.1,85.2,green,85.1,,95.12,0,0,92,98
2026-06-05T01:32:19.910-04:00,Fountain Square,85.0,84.0,85.2,green,85.0,,94.69,0,0,92,98
2026-06-05T01:32:20.929-04:00,Fountain Square,80.9,83.9,85.2,green,85.0,,94.41,0,0,92,98
2026-06-05T01:32:21.944-04:00,Fountain Square,82.4,83.7,85.2,green,85.0,,96.19,0,0,92,98
2026-06-05T01:32:22.964-04:00,Fountain Square,79.3,83.3,85.2,green,84.9,,93.81,0,0,92,98
2026-06-05T01:32:23.983-04:00,Fountain Square,79.0,83.0,85.2,green,84.9,,92.79,0,0,92,98
2026-06-05T01:32:25.000-04:00,Fountain Square,84.5,82.9,85.1,green,84.8,,99.68,0,0,92,98
2026-06-05T01:32:26.015-04:00,Fountain Square,79.7,82.6,85.1,green,84.8,,92.03,0,0,92,98
2026-06-05T01:32:27.032-04:00,Fountain Square,83.4,82.4,85.1,green,84.8,,96.6,0,0,92,98
2026-06-05T01:32:28.050-04:00,Fountain Square,82.8,82.2,85.1,green,84.7,,94.25,0,0,92,98
2026-06-05T01:32:29.063-04:00,Fountain Square,77.6,82.1,85.1,green,84.7,,92.21,0,0,92,98
2026-06-05T01:32:30.079-04:00,Fountain Square,79.9,81.7,85.1,green,84.7,,94.14,0,0,92,98
2026-06-05T01:32:31.095-04:00,Fountain Square,78.6,81.6,85.0,green,84.6,,91.41,0,0,92,98
2026-06-05T01:32:32.112-04:00,Fountain Square,78.1,81.3,85.0,green,84.6,,93.92,0,0,92,98
2026-06-05T01:32:33.127-04:00,Fountain Square,78.3,81.3,85.0,green,84.6,,93.9,0,0,92,98
2026-06-05T01:32:34.144-04:00,Fountain Square,78.8,81.1,85.0,green,84.5,,91.31,0,0,92,98
2026-06-05T01:32:35.155-04:00,Fountain Square,79.7,81.0,85.0,green,84.5,,88.34,0,0,92,98
2026-06-05T01:32:36.171-04:00,Fountain Square,79.3,80.8,85.0,green,84.5,,94.37,0,0,92,98
2026-06-05T01:32:37.189-04:00,Fountain Square,77.5,80.5,84.9,green,84.5,,91.06,0,0,92,98
2026-06-05T01:32:38.206-04:00,Fountain Square,77.8,80.4,84.9,green,84.4,,90.46,0,0,92,98
2026-06-05T01:32:39.223-04:00,Fountain Square,83.8,80.7,84.9,green,84.4,,96.98,0,0,92,98
2026-06-05T01:32:40.241-04:00,Fountain Square,82.7,80.8,84.9,green,84.4,,95.04,0,0,92,98
2026-06-05T01:32:41.259-04:00,Fountain Square,81.7,81.0,84.9,green,84.4,,91.85,0,0,92,98
2026-06-05T01:32:42.275-04:00,Fountain Square,81.6,81.2,84.9,green,84.5,,94.95,0,0,92,98
2026-06-05T01:32:43.291-04:00,Fountain Square,81.5,81.2,84.9,green,84.5,,94.81,0,0,92,98
2026-06-05T01:32:44.307-04:00,Fountain Square,81.5,81.4,84.9,green,84.5,,95.16,0,0,92,98
2026-06-05T01:32:45.321-04:00,Fountain Square,81.6,81.5,84.9,green,84.5,,93.84,0,0,92,98
2026-06-05T01:32:46.333-04:00,Fountain Square,83.9,81.9,84.9,green,84.5,,95.9,0,0,92,98
2026-06-05T01:32:47.348-04:00,Fountain Square,82.4,82.1,84.9,green,84.5,,93.06,0,0,92,98
2026-06-05T01:32:48.361-04:00,Fountain Square,85.0,82.5,84.9,green,84.5,,99.49,0,0,92,98
2026-06-05T01:32:49.376-04:00,Fountain Square,83.2,82.6,84.9,green,84.6,,93.13,0,0,92,98
2026-06-05T01:32:50.393-04:00,Fountain Square,80.9,82.9,84.9,green,84.6,,93.24,0,0,92,98
2026-06-05T01:32:51.408-04:00,Fountain Square,84.5,83.0,84.9,green,84.6,,97.68,0,0,92,98
2026-06-05T01:32:52.423-04:00,Fountain Square,84.2,83.1,84.9,green,84.6,,95.15,0,0,92,98
2026-06-05T01:32:53.440-04:00,Fountain Square,84.4,83.3,84.9,green,84.6,,97.54,0,0,92,98
2026-06-05T01:32:54.456-04:00,Fountain Square,87.7,83.8,84.9,green,84.7,,97.42,0,0,92,98
2026-06-05T01:32:55.472-04:00,Fountain Square,86.5,84.0,84.9,green,84.8,,100.58,0,0,92,98
